Compare	Shape	Carat	Color	Clarity	Cut	Report	Origin	Price	 empty
Round	0.50	H	VS2	Super Ideal	IGI	Lab Created	$540	View
Emerald	0.68	J	VS1	Very Good	IGI	Lab Created	$540	View
Oval	0.48	G	VS2	Very Good	IGI	Lab Created	$540	View
Oval	0.45	F	VS1	Very Good	IGI	Lab Created	$540	View
Oval	0.57	I	VVS2	Ideal	IGI	Lab Created	$540	View
Cushion	0.66	J	VVS2	Good	IGI	Lab Created	$540	View
Round	0.53	I	VVS2	Super Ideal	IGI	Lab Created	$540	View
Oval	0.47	E	VVS2	Very Good	IGI	Lab Created	$540	View
Oval	0.50	E	SI1	Ideal	GCAL	Lab Created	$550	View
Cushion	0.52	F	SI1	Very Good	GCAL	Lab Created	$550	View
Cushion	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Oval	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Oval	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Round	0.56	J	SI1	Ideal	IGI	Lab Created	$550	View
Marquise	0.50	G	VS2	Good	IGI	Lab Created	$550	View
Princess	0.58	I	VS2	Ideal	IGI	Lab Created	$550	View
Oval	0.56	G	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.56	I	VVS2	Very Good	IGI	Lab Created	$550	View
Round	0.57	J	VVS2	Super Ideal	IGI	Lab Created	$550	View
Pear	0.58	H	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.51	G	VS2	Very Good	IGI	Lab Created	$550	View
Pear	0.50	H	VVS2	Good	IGI	Lab Created	$550	View
Pear	0.52	H	VS1	Very Good	IGI	Lab Created	$550	View
Round	0.54	J	VVS2	Ideal	IGI	Lab Created	$550	View
Pear	0.51	H	VVS2	Very Good	HRD	Lab Created	$550	View
Round	0.48	F	VS1	Super Ideal	IGI	Lab Created	$550	View
Round	0.42	E	VVS2	Super Ideal	IGI	Lab Created	$550	View
Oval	0.41	D	VVS1	Fair	IGI	Lab Created	$550	View
Round	0.46	E	VS1	Super Ideal	IGI	Lab Created	$550	View
Round	0.46	E	VS1	Super Ideal	IGI	Lab Created	$550	View
Pear	0.50	F	VS2	Very Good	IGI	Lab Created	$550	View
Round	0.38	D	VVS1	Ideal	IGI	Lab Created	$550	View
Pear	0.60	H	VS2	Very Good	IGI	Lab Created	$550	View
Round	0.38	D	VVS1	Super Ideal	IGI	Lab Created	$550	View
Round	0.38	D	VVS1	Super Ideal	IGI	Lab Created	$550	View
Round	0.44	D	SI1	Super Ideal	IGI	Lab Created	$550	View
Pear	0.51	H	VS2	Very Good	IGI	Lab Created	$550	View
Oval	0.44	E	VS1	Very Good	IGI	Lab Created	$550	View
Pear	0.50	G	SI1	Very Good	IGI	Lab Created	$550	View
Oval	0.41	D	VS1	Ideal	IGI	Lab Created	$550	View
Round	0.52	J	VS1	Super Ideal	IGI	Lab Created	$550	View
Round	0.42	E	VVS2	Super Ideal	IGI	Lab Created	$550	View
Cushion	0.54	E	SI1	Very Good	IGI	Lab Created	$550	View
Round	0.56	I	VVS2	Super Ideal	IGI	Lab Created	$550	View
Oval	0.50	E	SI1	Ideal	GCAL	Lab Created	$550	View
Emerald	0.50	E	SI1	Ideal	GCAL	Lab Created	$550	View
Emerald	0.53	G	VS2	Very Good	IGI	Lab Created	$550	View
Pear	0.61	J	VVS2	Very Good	IGI	Lab Created	$550	View
Round	0.54	F	SI2	Ideal	IGI	Lab Created	$550	View
Radiant	0.60	J	VS1	Super Ideal	IGI	Lab Created	$550	View
Round	0.52	J	VVS1	Ideal	IGI	Lab Created	$550	View
Pear	0.51	E	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.52	H	VS1	Very Good	IGI	Lab Created	$550	View
Pear	0.51	G	VS2	Good	IGI	Lab Created	$550	View
Pear	0.56	G	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.58	H	SI1	Good	IGI	Lab Created	$550	View
Oval	0.56	H	VS2	Ideal	GCAL	Lab Created	$550	View
Pear	0.51	G	VS2	Very Good	IGI	Lab Created	$550	View
Pear	0.51	G	VS2	Very Good	IGI	Lab Created	$550	View
Pear	0.59	H	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.59	I	VS1	Very Good	IGI	Lab Created	$550	View
Pear	0.58	H	SI1	Very Good	IGI	Lab Created	$550	View
Oval	0.51	D	SI2	Very Good	IGI	Lab Created	$550	View
Round	0.43	D	VS1	Ideal	IGI	Lab Created	$550	View
Round	0.38	D	VVS1	Super Ideal	IGI	Lab Created	$550	View
Round	0.48	E	VS2	Super Ideal	IGI	Lab Created	$550	View
Pear	0.50	F	VS2	Good	IGI	Lab Created	$550	View
Oval	0.57	F	SI1	Ideal	IGI	Lab Created	$550	View
Oval	0.46	E	VS2	Very Good	IGI	Lab Created	$550	View
Oval	0.46	F	VS1	Ideal	IGI	Lab Created	$550	View
Oval	0.46	E	VS2	Very Good	IGI	Lab Created	$550	View
Cushion	0.53	E	SI1	Very Good	IGI	Lab Created	$550	View
Cushion	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Emerald	0.52	F	SI1	Very Good	GCAL	Lab Created	$550	View
Oval	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Oval	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Oval	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Round	0.57	I	SI1	Super Ideal	IGI	Lab Created	$550	View
Round	0.57	J	VVS2	Super Ideal	IGI	Lab Created	$550	View
Oval	0.56	H	VS2	Very Good	GCAL	Lab Created	$550	View
Pear	0.58	I	VS1	Very Good	IGI	Lab Created	$550	View
Oval	0.56	H	VS2	Very Good	IGI	Lab Created	$550	View
Pear	0.58	H	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.56	H	VS2	Very Good	IGI	Lab Created	$550	View
Pear	0.56	H	VS2	Good	IGI	Lab Created	$550	View
Pear	0.51	G	VS2	Very Good	IGI	Lab Created	$550	View
Pear	0.53	F	SI1	Good	IGI	Lab Created	$550	View
Pear	0.59	H	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.59	H	SI1	Very Good	IGI	Lab Created	$550	View
Oval	0.50	F	VS2	Very Good	IGI	Lab Created	$550	View
Round	0.53	H	SI1	Super Ideal	IGI	Lab Created	$550	View
Round	0.48	F	VS1	Super Ideal	IGI	Lab Created	$550	View
Emerald	0.60	I	VS1	Very Good	IGI	Lab Created	$550	View
Oval	0.50	G	SI1	Very Good	IGI	Lab Created	$550	View
Oval	0.46	E	VS2	Ideal	IGI	Lab Created	$550	View
Oval	0.44	E	VS1	Very Good	IGI	Lab Created	$550	View
Oval	0.53	E	SI1	Very Good	IGI	Lab Created	$550	View
Radiant	0.51	H	VS1	Good	IGI	Lab Created	$550	View
Princess	0.51	G	SI1	Super Ideal	IGI	Lab Created	$550	View
Round	0.50	F	SI1	Super Ideal	IGI	Lab Created	$550	View
Oval	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Oval	0.53	E	SI2	Ideal	GCAL	Lab Created	$550	View
Oval	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Cushion	0.55	H	VS2	Super Ideal	IGI	Lab Created	$550	View
Marquise	0.52	G	SI1	Good	IGI	Lab Created	$550	View
Round	0.46	F	VVS2	Super Ideal	IGI	Lab Created	$550	View
Pear	0.56	G	SI1	Very Good	IGI	Lab Created	$550	View
Oval	0.52	H	VS1	Very Good	IGI	Lab Created	$550	View
Pear	0.59	I	VS1	Very Good	IGI	Lab Created	$550	View
Pear	0.58	H	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.59	H	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.56	G	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.51	G	VS2	Very Good	IGI	Lab Created	$550	View
Round	0.57	J	VVS2	Super Ideal	IGI	Lab Created	$550	View
Oval	0.59	I	VS1	Ideal	GCAL	Lab Created	$550	View
Pear	0.56	G	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.58	I	VS1	Very Good	IGI	Lab Created	$550	View
Pear	0.58	I	VS1	Very Good	IGI	Lab Created	$550	View
Round	0.59	J	VS2	Very Good	IGI	Lab Created	$550	View
Oval	0.51	D	SI2	Very Good	IGI	Lab Created	$550	View
Oval	0.50	F	VS2	Very Good	IGI	Lab Created	$550	View
Emerald	0.54	E	SI1	Ideal	IGI	Lab Created	$550	View
Round	0.48	E	VS2	Super Ideal	IGI	Lab Created	$550	View
Round	0.38	D	VVS1	Ideal	IGI	Lab Created	$550	View
Round	0.42	E	VVS2	Super Ideal	IGI	Lab Created	$550	View
Round	0.48	F	VS1	Super Ideal	IGI	Lab Created	$550	View
Oval	0.56	F	SI1	Very Good	IGI	Lab Created	$550	View
Oval	0.57	F	SI1	Very Good	IGI	Lab Created	$550	View
Oval	0.44	E	VS1	Ideal	IGI	Lab Created	$550	View
Oval	0.47	E	VS2	Very Good	IGI	Lab Created	$550	View
Oval	0.47	E	VS2	Very Good	IGI	Lab Created	$550	View
Oval	0.46	E	VS2	Very Good	IGI	Lab Created	$550	View
Oval	0.46	F	VS1	Very Good	IGI	Lab Created	$550	View
Oval	0.46	E	VS2	Very Good	IGI	Lab Created	$550	View
Oval	0.50	E	SI2	Very Good	IGI	Lab Created	$550	View
Oval	0.51	D	SI2	Very Good	GCAL	Lab Created	$550	View
Cushion	0.51	H	VVS2	Very Good	IGI	Lab Created	$550	View
Marquise	0.50	H	VS2	Good	IGI	Lab Created	$550	View
Round	0.50	F	SI1	Super Ideal	IGI	Lab Created	$550	View
Oval	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Pear	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Cushion	0.50	E	SI1	Very Good	GCAL	Lab Created	$550	View
Round	0.58	I	SI2	Super Ideal	IGI	Lab Created	$550	View
Pear	0.60	G	SI2	Very Good	IGI	Lab Created	$550	View
Round	0.56	J	SI1	Ideal	IGI	Lab Created	$550	View
Round	0.52	I	VS1	Ideal	IGI	Lab Created	$550	View
Pear	0.56	G	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.56	G	SI1	Good	IGI	Lab Created	$550	View
Pear	0.51	G	VS2	Very Good	IGI	Lab Created	$550	View
Pear	0.52	H	VS1	Very Good	IGI	Lab Created	$550	View
Oval	0.56	H	VS2	Very Good	IGI	Lab Created	$550	View
Pear	0.51	G	VS2	Very Good	IGI	Lab Created	$550	View
Oval	0.59	H	SI1	Very Good	IGI	Lab Created	$550	View
Oval	0.51	G	VS2	Very Good	IGI	Lab Created	$550	View
Pear	0.56	G	SI1	Very Good	IGI	Lab Created	$550	View
Pear	0.50	H	VVS2	Very Good	IGI	Lab Created	$550	View
Pear	0.59	I	VS1	Very Good	IGI	Lab Created	$550	View
Emerald	0.54	E	SI1	Ideal	IGI	Lab Created	$550	View
Round	0.42	E	VVS2	Super Ideal	IGI	Lab Created	$550	View
Round	0.42	F	VVS1	Super Ideal	IGI	Lab Created	$550	View
Round	0.43	D	VS1	Super Ideal	IGI	Lab Created	$550	View
Round	0.42	E	VVS2	Ideal	IGI	Lab Created	$550	View
Round	0.42	E	VVS2	Super Ideal	IGI	Lab Created	$550	View
Round	0.50	H	SI2	Super Ideal	IGI	Lab Created	$550	View
Round	0.56	I	VVS2	Super Ideal	IGI	Lab Created	$550	View
Oval	0.50	E	SI1	Very Good	IGI	Lab Created	$550	View
Round	0.44	F	VS1	Super Ideal	GCAL	Lab Created	$550	View
Emerald	0.53	F	SI1	Very Good	GCAL	Lab Created	$560	View
Radiant	0.51	H	VS2	Good	IGI	Lab Created	$560	View
Round	0.58	J	SI1	Ideal	IGI	Lab Created	$560	View
Round	0.53	I	VVS1	Ideal	IGI	Lab Created	$560	View
Oval	0.57	G	SI1	Very Good	IGI	Lab Created	$560	View
Pear	0.57	H	VS2	Very Good	IGI	Lab Created	$560	View
Oval	0.52	G	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.53	H	VS1	Very Good	IGI	Lab Created	$560	View
Pear	0.57	H	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.57	G	SI1	Very Good	IGI	Lab Created	$560	View
Pear	0.52	G	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.50	F	VS2	Good	IGI	Lab Created	$560	View
Oval	0.54	H	VS1	Very Good	IGI	Lab Created	$560	View
Oval	0.53	H	VS1	Very Good	IGI	Lab Created	$560	View
Round	0.55	G	SI2	Super Ideal	IGI	Lab Created	$560	View
Round	0.47	D	VS2	Super Ideal	IGI	Lab Created	$560	View
Pear	0.51	F	VS2	Very Good	GCAL	Lab Created	$560	View
Pear	0.57	F	SI1	Very Good	IGI	Lab Created	$560	View
Oval	0.52	H	VVS2	Very Good	IGI	Lab Created	$560	View
Oval	0.50	F	VS2	Very Good	IGI	Lab Created	$560	View
Oval	0.50	H	VS1	Super Ideal	IGI	Lab Created	$560	View
Pear	0.52	G	SI1	Ideal	IGI	Lab Created	$560	View
Oval	0.54	E	SI1	Very Good	IGI	Lab Created	$560	View
Cushion	0.51	F	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.52	G	VS2	Very Good	IGI	Lab Created	$560	View
Oval	0.57	H	VS2	Good	IGI	Lab Created	$560	View
Oval	0.52	G	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.53	H	VS1	Very Good	IGI	Lab Created	$560	View
Oval	0.52	G	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.53	H	VS1	Very Good	IGI	Lab Created	$560	View
Oval	0.54	F	SI1	Good	IGI	Lab Created	$560	View
Oval	0.53	H	VS1	Very Good	GCAL	Lab Created	$560	View
Pear	0.52	G	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.53	H	VS1	Very Good	IGI	Lab Created	$560	View
Oval	0.54	F	SI1	Very Good	IGI	Lab Created	$560	View
Oval	0.50	F	VS2	Very Good	IGI	Lab Created	$560	View
Round	0.52	H	VS1	Ideal	IGI	Lab Created	$560	View
Oval	0.54	H	VS1	Very Good	IGI	Lab Created	$560	View
Oval	0.54	H	VS1	Very Good	IGI	Lab Created	$560	View
Pear	0.52	H	VVS2	Very Good	IGI	Lab Created	$560	View
Pear	0.50	F	VS2	Very Good	GCAL	Lab Created	$560	View
Emerald	0.65	I	VS2	Very Good	IGI	Lab Created	$560	View
Oval	0.46	E	VS1	Very Good	IGI	Lab Created	$560	View
Oval	0.48	E	VS2	Very Good	IGI	Lab Created	$560	View
Emerald	0.50	F	VS2	Very Good	GCAL	Lab Created	$560	View
Oval	0.54	E	SI1	Ideal	IGI	Lab Created	$560	View
Pear	0.50	F	VS2	Ideal	GCAL	Lab Created	$560	View
Round	0.33	E	VVS2	Super Ideal	IGI	Lab Created	$560	View
Emerald	0.51	E	SI1	Very Good	GCAL	Lab Created	$560	View
Pear	0.41	D	VVS1	Fair	IGI	Lab Created	$560	View
Princess	0.56	I	VS1	Ideal	IGI	Lab Created	$560	View
Round	0.43	E	VVS2	Ideal	IGI	Lab Created	$560	View
Pear	0.52	G	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.53	H	VS1	Very Good	IGI	Lab Created	$560	View
Pear	0.52	G	VS2	Very Good	GCAL	Lab Created	$560	View
Pear	0.57	G	SI1	Very Good	IGI	Lab Created	$560	View
Pear	0.57	G	SI1	Very Good	IGI	Lab Created	$560	View
Princess	0.55	I	VVS1	Ideal	IGI	Lab Created	$560	View
Pear	0.50	F	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.50	F	VS2	Ideal	GCAL	Lab Created	$560	View
Round	0.47	E	VS1	Super Ideal	IGI	Lab Created	$560	View
Emerald	0.55	I	VVS2	Good	IGI	Lab Created	$560	View
Radiant	0.52	H	VVS2	Very Good	IGI	Lab Created	$560	View
Oval	0.46	E	VS1	Very Good	IGI	Lab Created	$560	View
Pear	0.50	H	VS1	Super Ideal	IGI	Lab Created	$560	View
Oval	0.48	G	VS1	Very Good	IGI	Lab Created	$560	View
Oval	0.48	F	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.54	H	SI1	Very Good	IGI	Lab Created	$560	View
Oval	0.46	E	VS1	Very Good	IGI	Lab Created	$560	View
Oval	0.50	F	SI1	Very Good	IGI	Lab Created	$560	View
Emerald	0.50	F	VS2	Very Good	GCAL	Lab Created	$560	View
Oval	0.50	F	VS2	Very Good	GCAL	Lab Created	$560	View
Cushion	0.62	E	SI2	Very Good	IGI	Lab Created	$560	View
Round	0.61	I	VS2	Super Ideal	IGI	Lab Created	$560	View
Round	0.53	F	SI1	Ideal	IGI	Lab Created	$560	View
Round	0.61	I	VS2	Super Ideal	IGI	Lab Created	$560	View
Cushion	0.54	E	SI1	Very Good	IGI	Lab Created	$560	View
Princess	0.52	H	VS2	Super Ideal	IGI	Lab Created	$560	View
Oval	0.54	E	SI2	Very Good	GCAL	Lab Created	$560	View
Oval	0.51	E	SI1	Ideal	GCAL	Lab Created	$560	View
Round	0.50	I	VS1	Very Good	IGI	Lab Created	$560	View
Round	0.58	J	VS1	Super Ideal	IGI	Lab Created	$560	View
Pear	0.57	H	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.57	G	SI1	Very Good	IGI	Lab Created	$560	View
Pear	0.57	G	SI1	Very Good	IGI	Lab Created	$560	View
Pear	0.52	G	VS2	Good	IGI	Lab Created	$560	View
Pear	0.50	F	VS2	Very Good	IGI	Lab Created	$560	View
Round	0.52	E	SI2	Super Ideal	IGI	Lab Created	$560	View
Emerald	0.50	F	VS2	Ideal	IGI	Lab Created	$560	View
Round	0.47	E	VS1	Super Ideal	IGI	Lab Created	$560	View
Round	0.44	D	VS1	Super Ideal	IGI	Lab Created	$560	View
Pear	0.50	F	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.50	F	VS2	Ideal	GCAL	Lab Created	$560	View
Pear	0.50	G	VS1	Very Good	GCAL	Lab Created	$560	View
Pear	0.51	F	VS2	Very Good	GCAL	Lab Created	$560	View
Oval	0.50	F	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.50	H	VS1	Very Good	IGI	Lab Created	$560	View
Emerald	0.50	F	VS2	Very Good	GCAL	Lab Created	$560	View
Oval	0.50	G	VS1	Very Good	IGI	Lab Created	$560	View
Cushion	0.54	E	SI1	Very Good	IGI	Lab Created	$560	View
Pear	0.50	F	VS2	Ideal	GCAL	Lab Created	$560	View
Round	0.33	E	VVS2	Super Ideal	IGI	Lab Created	$560	View
Pear	0.42	E	VS2	Good	IGI	Lab Created	$560	View
Oval	0.60	H	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.62	I	VS2	Very Good	IGI	Lab Created	$560	View
Marquise	0.50	H	VVS2	Good	IGI	Lab Created	$560	View
Round	0.58	J	SI1	Ideal	IGI	Lab Created	$560	View
Pear	0.52	G	VS2	Very Good	IGI	Lab Created	$560	View
Oval	0.52	G	VS2	Very Good	IGI	Lab Created	$560	View
Pear	0.53	H	VS1	Good	IGI	Lab Created	$560	View
Pear	0.52	G	VS2	Very Good	IGI	Lab Created	$560	View
Oval	0.57	G	SI1	Good	IGI	Lab Created	$560	View
Pear	0.57	G	SI1	Good	IGI	Lab Created	$560	View
Pear	0.60	H	VS2	Good	IGI	Lab Created	$560	View
Round	0.51	F	SI1	Ideal	IGI	Lab Created	$560	View
Round	0.40	D	VVS2	Super Ideal	IGI	Lab Created	$560	View
Pear	0.51	F	VS2	Very Good	GCAL	Lab Created	$560	View
Round	0.40	D	VVS2	Super Ideal	IGI	Lab Created	$560	View
Round	0.44	D	VS1	Super Ideal	IGI	Lab Created	$560	View
Cushion	0.52	E	SI2	Very Good	IGI	Lab Created	$560	View
Pear	0.52	G	SI1	Very Good	IGI	Lab Created	$560	View
Round	0.57	I	VVS2	Super Ideal	IGI	Lab Created	$560	View
Oval	0.52	E	SI1	Very Good	GCAL	Lab Created	$570	View
Round	0.40	E	VVS2	Very Good	IGI	Lab Created	$570	View
Round	0.40	F	VVS1	Super Ideal	IGI	Lab Created	$570	View
Oval	0.65	I	VS2	Very Good	IGI	Lab Created	$570	View
Round	0.53	I	VS1	Super Ideal	IGI	Lab Created	$570	View
Pear	0.58	G	SI1	Very Good	IGI	Lab Created	$570	View
Oval	0.58	H	VS2	Very Good	IGI	Lab Created	$570	View
Pear	0.50	G	VS1	Very Good	IGI	Lab Created	$570	View
Pear	0.58	G	SI1	Very Good	IGI	Lab Created	$570	View
Pear	0.58	G	SI1	Very Good	IGI	Lab Created	$570	View
Oval	0.58	G	SI1	Very Good	IGI	Lab Created	$570	View
Pear	0.50	G	VS1	Very Good	IGI	Lab Created	$570	View
Marquise	0.42	D	VVS2	Very Good	IGI	Lab Created	$570	View
Round	0.60	I	VS1	Ideal	IGI	Lab Created	$570	View
Oval	0.50	H	VVS1	Very Good	IGI	Lab Created	$570	View
Oval	0.52	H	VVS2	Very Good	IGI	Lab Created	$570	View
Oval	0.55	E	SI1	Very Good	IGI	Lab Created	$570	View
Cushion	0.52	F	VS2	Very Good	IGI	Lab Created	$570	View
Round	0.43	E	VVS2	Super Ideal	IGI	Lab Created	$570	View
Oval	0.42	D	SI1	Very Good	IGI	Lab Created	$570	View
Round	0.50	E	SI1	Super Ideal	IGI	Lab Created	$570	View
Round	0.46	D	VS1	Ideal	IGI	Lab Created	$570	View
Oval	0.56	H	VS2	Very Good	GCAL	Lab Created	$570	View
Pear	0.40	F	VS2	Very Good	GCAL	Lab Created	$570	View
Pear	0.40	F	VS2	Very Good	GCAL	Lab Created	$570	View
Round	0.59	J	VS2	Very Good	IGI	Lab Created	$570	View
Round	0.57	J	VVS2	Ideal	IGI	Lab Created	$570	View
Pear	0.53	G	VS2	Very Good	IGI	Lab Created	$570	View
Pear	0.58	G	SI1	Very Good	IGI	Lab Created	$570	View
Pear	0.50	G	VS1	Very Good	IGI	Lab Created	$570	View
Pear	0.53	G	VS2	Good	IGI	Lab Created	$570	View
Pear	0.50	G	VS1	Very Good	IGI	Lab Created	$570	View
Pear	0.53	G	VS2	Very Good	IGI	Lab Created	$570	View
Pear	0.58	G	SI1	Good	IGI	Lab Created	$570	View
Oval	0.48	D	VVS2	Very Good	IGI	Lab Created	$570	View
Pear	0.52	F	VS2	Very Good	GCAL	Lab Created	$570	View
Oval	0.49	F	VS2	Very Good	IGI	Lab Created	$570	View
Oval	0.51	F	SI1	Very Good	IGI	Lab Created	$570	View
Emerald	0.51	F	VS2	Very Good	GCAL	Lab Created	$570	View
Round	0.43	E	VVS2	Super Ideal	IGI	Lab Created	$570	View
Emerald	0.59	J	VS1	Ideal	IGI	Lab Created	$570	View
Round	0.50	E	SI1	Super Ideal	IGI	Lab Created	$570	View
Round	0.55	I	VVS2	Super Ideal	IGI	Lab Created	$570	View
Oval	0.52	E	SI1	Ideal	GCAL	Lab Created	$570	View
Oval	0.52	E	SI1	Very Good	GCAL	Lab Created	$570	View
Pear	0.40	F	VS2	Very Good	GCAL	Lab Created	$570	View
Pear	0.40	F	VS2	Very Good	IGI	Lab Created	$570	View
Pear	0.40	F	VS2	Very Good	IGI	Lab Created	$570	View
Emerald	0.58	I	VVS2	Ideal	IGI	Lab Created	$570	View
Round	0.54	E	SI2	Very Good	IGI	Lab Created	$570	View
Pear	0.50	G	VS1	Very Good	IGI	Lab Created	$570	View
Pear	0.53	G	VS2	Good	IGI	Lab Created	$570	View
Pear	0.53	G	VS2	Very Good	IGI	Lab Created	$570	View
Pear	0.56	I	VVS1	Very Good	IGI	Lab Created	$570	View
Round	0.39	D	VVS1	Super Ideal	IGI	Lab Created	$570	View
Round	0.39	D	VVS1	Super Ideal	IGI	Lab Created	$570	View
Round	0.43	E	VVS2	Super Ideal	IGI	Lab Created	$570	View
Oval	0.51	F	VS2	Very Good	IGI	Lab Created	$570	View
Oval	0.47	E	VS1	Very Good	IGI	Lab Created	$570	View
Oval	0.49	G	VS1	Very Good	IGI	Lab Created	$570	View
Oval	0.56	F	SI1	Good	IGI	Lab Created	$570	View
Oval	0.51	F	SI1	Ideal	IGI	Lab Created	$570	View
Oval	0.49	F	VS2	Very Good	IGI	Lab Created	$570	View
Emerald	0.51	F	VS2	Ideal	IGI	Lab Created	$570	View
Round	0.43	E	VVS2	Super Ideal	IGI	Lab Created	$570	View
Oval	0.51	G	VS1	Ideal	IGI	Lab Created	$570	View
Cushion	0.55	E	SI1	Very Good	IGI	Lab Created	$570	View
Oval	0.50	H	VVS1	Super Ideal	IGI	Lab Created	$570	View
Round	0.46	E	VS1	Super Ideal	IGI	Lab Created	$570	View
Round	0.61	J	VS2	Super Ideal	IGI	Lab Created	$570	View
Round	0.50	E	SI1	Super Ideal	IGI	Lab Created	$570	View
Pear	0.40	F	VS2	Very Good	IGI	Lab Created	$570	View
Pear	0.40	F	VS2	Very Good	IGI	Lab Created	$570	View
Princess	0.52	F	SI1	Super Ideal	IGI	Lab Created	$570	View
Round	0.51	F	SI1	Ideal	IGI	Lab Created	$570	View
Pear	0.58	G	SI1	Very Good	IGI	Lab Created	$570	View
Pear	0.54	H	VS1	Very Good	IGI	Lab Created	$570	View
Pear	0.58	H	VS2	Very Good	IGI	Lab Created	$570	View
Pear	0.58	H	VS2	Very Good	IGI	Lab Created	$570	View
Oval	0.51	F	VS2	Fair	IGI	Lab Created	$570	View
Pear	0.53	G	VS2	Very Good	IGI	Lab Created	$570	View
Oval	0.53	H	VVS2	Very Good	IGI	Lab Created	$570	View
Oval	0.63	I	VS1	Very Good	IGI	Lab Created	$570	View
Oval	0.52	F	VS2	Very Good	IGI	Lab Created	$570	View
Oval	0.52	F	VS2	Very Good	IGI	Lab Created	$570	View
Oval	0.52	F	VS2	Very Good	IGI	Lab Created	$570	View
Pear	0.52	F	VS2	Very Good	IGI	Lab Created	$570	View
Oval	0.50	G	VS1	Very Good	IGI	Lab Created	$570	View
Round	0.46	D	SI1	Super Ideal	IGI	Lab Created	$570	View
Oval	0.47	D	VS2	Very Good	IGI	Lab Created	$570	View
Oval	0.51	F	VS2	Ideal	GCAL	Lab Created	$570	View
Round	0.56	G	SI1	Super Ideal	IGI	Lab Created	$570	View
Oval	0.55	H	VS1	Super Ideal	IGI	Lab Created	$570	View
Oval	0.56	H	VS2	Ideal	GCAL	Lab Created	$570	View
Pear	0.40	F	VS2	Very Good	IGI	Lab Created	$570	View
Round	0.57	G	SI2	Ideal	IGI	Lab Created	$570	View
Princess	0.52	F	SI1	Super Ideal	IGI	Lab Created	$570	View
Pear	0.54	H	VS1	Very Good	IGI	Lab Created	$570	View
Pear	0.58	H	VS2	Very Good	IGI	Lab Created	$570	View
Emerald	0.53	D	SI2	Ideal	IGI	Lab Created	$570	View
Pear	0.52	F	VS2	Very Good	IGI	Lab Created	$570	View
Emerald	0.61	G	SI1	Very Good	IGI	Lab Created	$570	View
Cushion	0.51	F	VS2	Super Ideal	IGI	Lab Created	$570	View
Oval	0.49	G	VS1	Very Good	IGI	Lab Created	$570	View
Cushion	0.51	F	SI1	Very Good	IGI	Lab Created	$570	View
Oval	0.47	E	VS1	Very Good	IGI	Lab Created	$570	View
Oval	0.54	H	VS1	Very Good	GCAL	Lab Created	$570	View
Round	0.56	I	VVS2	Super Ideal	IGI	Lab Created	$570	View
Pear	0.50	G	VS1	Ideal	IGI	Lab Created	$570	View
Round	0.58	J	VVS2	Ideal	IGI	Lab Created	$580	View
Round	0.57	J	VS2	Very Good	IGI	Lab Created	$580	View
Marquise	0.54	H	VS1	Good	IGI	Lab Created	$580	View
Pear	0.59	H	VS2	Very Good	IGI	Lab Created	$580	View
Pear	0.51	G	VS1	Very Good	IGI	Lab Created	$580	View
Pear	0.59	H	VS2	Very Good	IGI	Lab Created	$580	View
Pear	0.56	F	SI1	Very Good	IGI	Lab Created	$580	View
